feature,coefficient,importance,relative_importance
Store_33,-13452.767802497998,13452.767802497998,0.0005939334897334113
Store_10 Dept_14,13424.949208282223,13424.949208282223,0.0005927053116376751
Store_23 Dept_11,13381.443995147974,13381.443995147974,0.0005907845765564064
Store_14 Dept_44,-13373.32788431785,13373.32788431785,0.0005904262540090192
Dept_27,-13283.364675671302,13283.364675671302,0.0005864544198672646
Store_11 Dept_38,13227.93719858473,13227.93719858473,0.0005840073223348866
Store_43 Dept_9,-13224.660865651073,13224.660865651073,0.0005838626737479651
Store_20 Dept_20,-13179.468764849464,13179.468764849464,0.000581867463354718
Store_10 Dept_60,-13179.214375976648,13179.214375976648,0.0005818562322033892
Store_14 Dept_42,-13172.642678145381,13172.642678145381,0.0005815660947771212
Store_4,13143.318546393726,13143.318546393726,0.0005802714478940145
Dept_36,-13111.410404440587,13111.410404440587,0.0005788627181530895
Store_20 Dept_31,-13082.695177714155,13082.695177714155,0.0005775949541458233
Store_33 Dept_8,-13079.535453282719,13079.535453282719,0.0005774554537704575
Dept_19,-13061.691388132529,13061.691388132529,0.0005766676465295033
Store_21 Dept_25,13038.570210982161,13038.570210982161,0.000575646857229244
Store_17 Dept_90,-13037.67846701008,13037.67846701008,0.000575607487144436
Store_14 Dept_27,-13031.115154939353,13031.115154939353,0.0005753177199456256
Store_45 Dept_95,-13024.574178820143,13024.574178820143,0.0005750289388687661
Store_20 Dept_54,-13004.350702229473,13004.350702229473,0.0005741360817108653
Dept_41,-12959.104942556769,12959.104942556769,0.0005721385023032241
Store_17 Dept_38,12936.430678237753,12936.430678237753,0.000571137443998209
Store_44 Dept_28,12934.88848937961,12934.88848937961,0.0005710693570718759
Store_14 Dept_35,-12929.841150279492,12929.841150279492,0.0005708465193800631
Store_44,-12929.695309927161,12929.695309927161,0.0005708400805958163
Dept_28,-12923.699560823272,12923.699560823272,0.0005705753710400491
Store_1 Dept_97,12922.746783424871,12922.746783424871,0.0005705333063576373
Store_14 Dept_36,-12911.67215074706,12911.67215074706,0.0005700443664360973
Store_13,12907.432347915637,12907.432347915637,0.0005698571810978519
Store_23 Dept_17,12904.908002980666,12904.908002980666,0.0005697457324340134
Store_3 Dept_8,-12888.33800048986,12888.33800048986,0.0005690141744714633
Store_24 Dept_94,12855.725865818733,12855.725865818733,0.0005675743637769471
Store_33 Dept_60,12847.405688974392,12847.405688974392,0.0005672070318092133
Store_20 Dept_80,12824.111019549178,12824.111019549178,0.00056617858290509
Store_4 Dept_41,-12818.4495494415,12818.4495494415,0.0005659286316127284
Store_12 Dept_72,12793.243331401622,12793.243331401622,0.0005648157887194893
Store_31 Dept_9,-12785.677326256016,12785.677326256016,0.0005644817530841878
Store_38 Dept_7,-12768.045989114526,12768.045989114526,0.0005637033376866391
Store_14 Dept_10,-12760.90032509868,12760.90032509868,0.00056338785991822
Store_4 Dept_28,-12733.93860087346,12733.93860087346,0.0005621975122371025
Store_41 Dept_95,12706.483756695266,12706.483756695266,0.000560985393537647
Store_10,12695.14346860657,12695.14346860657,0.0005604847250523222
Dept_60,-12693.242634880722,12693.242634880722,0.0005604008041206024
Store_44 Dept_60,12688.480861593715,12688.480861593715,0.0005601905740276437
Store_2,12683.667874101175,12683.667874101175,0.0005599780828511471
Store_14 Dept_9,-12656.611614049909,12656.611614049909,0.0005587835614569402
Store_34 Dept_72,-12632.749885272116,12632.749885272116,0.0005577300771441109
Store_16 Dept_72,-12624.357389379913,12624.357389379913,0.0005573595523237907
Store_4 Dept_85,-12600.681819419979,12600.681819419979,0.0005563142868368535
Store_13 Dept_60,-12594.461711448,12594.461711448,0.0005560396719406067
Store_6 Dept_95,12555.258024674404,12555.258024674404,0.0005543088472629122
Store_14 Dept_56,-12552.133707637533,12552.133707637533,0.000554170910107675
Store_20 Dept_56,-12514.229178941507,12514.229178941507,0.0005524974426595153
Store_2 Dept_71,-12513.340722392899,12513.340722392899,0.0005524582177129365
Store_20 Dept_83,-12503.763929472292,12503.763929472292,0.0005520354067253912
Store_14 Dept_81,12468.021561568677,12468.021561568677,0.000550457397678332
Store_43 Dept_95,12442.05666257056,12442.05666257056,0.0005493110593709344
Store_7 Dept_9,12436.512229802443,12436.512229802443,0.0005490662752230993
Store_10 Dept_38,12399.954342620767,12399.954342620767,0.0005474522613762936
Store_12 Dept_38,-12384.576357654845,12384.576357654845,0.0005467733304373248
Store_2 Dept_28,-12381.446807164837,12381.446807164837,0.000546635162227547
Store_4 Dept_87,-12354.523276983007,12354.523276983007,0.0005454465007958179
Store_29 Dept_38,-12256.598073413015,12256.598073413015,0.0005411231482528282
Store_23 Dept_5,12225.089826578444,12225.089826578444,0.0005397320736968276
Dept_35,-12221.757869613153,12221.757869613153,0.0005395849693345811
Store_20 Dept_27,-12210.182347552129,12210.182347552129,0.0005390739153779437
Store_23 Dept_14,12175.610028228271,12175.610028228271,0.0005375475634356778
Store_14 Dept_51,-12141.916705370915,12141.916705370915,0.0005360600187817317
Store_18 Dept_13,12139.516335815042,12139.516335815042,0.000535954043573663
Store_44 Dept_59,12123.442268971834,12123.442268971834,0.0005352443809410691
Store_9 Dept_2,-12112.175560067883,12112.175560067883,0.0005347469609427925
Store_2 Dept_20,-12064.844159956192,12064.844159956192,0.0005326573014723387
Dept_4,12059.018118092277,12059.018118092277,0.0005324000844128927
Store_27 Dept_13,12029.404043882278,12029.404043882278,0.000531092636704065
Store_14 Dept_21,-12026.604438126365,12026.604438126365,0.0005309690354020208
Dept_93,12025.588920461827,12025.588920461827,0.000530924200765815
Store_14 Dept_41,-12018.368721129866,12018.368721129866,0.000530605432297589
Store_2 Dept_72,12010.407734549759,12010.407734549759,0.0005302539584142469
Store_4 Dept_59,-11997.039864796327,11997.039864796327,0.0005296637731341974
Store_16 Dept_2,-11992.40015950886,11992.40015950886,0.0005294589322870813
Store_20 Dept_36,-11972.112857129545,11972.112857129545,0.0005285632572500688
Store_20 Dept_85,-11953.02511220507,11953.02511220507,0.0005277205421210655
Store_12 Dept_8,11942.044903549373,11942.044903549373,0.0005272357709765231
Store_42 Dept_80,11890.774799429206,11890.774799429206,0.0005249722195418933
Dept_59,-11887.421448323852,11887.421448323852,0.0005248241706382368
Store_28 Dept_2,11887.417791508207,11887.417791508207,0.0005248240091915138
Store_14 Dept_6,-11877.31724368699,11877.31724368699,0.000524378074666831
Store_43 Dept_10,-11876.841195750636,11876.841195750636,0.0005243570573701475
Store_2 Dept_59,-11865.244298043071,11865.244298043071,0.0005238450596885808
Store_10 Dept_85,-11841.798800111128,11841.798800111128,0.000522809951775496
Store_44 Dept_8,-11820.243647279483,11820.243647279483,0.000521858301726154
Store_31 Dept_97,11784.216564949278,11784.216564949278,0.0005202677226685626
Store_43 Dept_97,11764.773618242603,11764.773618242603,0.0005194093255448085
Store_26 Dept_90,11735.264150762632,11735.264150762632,0.0005181064961748332
Store_20 Dept_12,-11730.821075119416,11730.821075119416,0.0005179103364357619
Store_13 Dept_59,-11703.957069646804,11703.957069646804,0.0005167243029924727
Store_24 Dept_80,11697.262991506916,11697.262991506916,0.0005164287625320603
Store_10 Dept_28,-11678.808687427787,11678.808687427787,0.0005156140135240321
Dept_58,-11673.732667283786,11673.732667283786,0.0005153899095773689
Store_4 Dept_31,-11660.342181518328,11660.342181518328,0.0005147987258108263
Dept_7,11625.090146276063,11625.090146276063,0.0005132423647244664
Store_43 Dept_80,11618.77208601104,11618.77208601104,0.0005129634252796887
Store_33 Dept_80,11613.756949125562,11613.756949125562,0.0005127420093007903
Store_20 Dept_42,-11588.002508629237,11588.002508629237,0.0005116049626391157
Store_18 Dept_23,11562.53806583999,11562.53806583999,0.0005104807192423684
Store_10 Dept_4,11543.377793545482,11543.377793545482,0.0005096348020634509
Store_4 Dept_52,-11501.92223025757,11501.92223025757,0.0005078045580769397
Store_13 Dept_28,-11485.599248416087,11485.599248416087,0.0005070839059620518
Store_30 Dept_38,11484.611332910814,11484.611332910814,0.0005070402899484386
Store_38 Dept_28,11481.804896740072,11481.804896740072,0.0005069163870867321
Store_18 Dept_97,-11470.976808843647,11470.976808843647,0.0005064383320035046
Store_38 Dept_5,-11449.050574584322,11449.050574584322,0.0005054702988803925
Store_13 Dept_87,-11421.286714405005,11421.286714405005,0.000504244537267105
Store_20 Dept_58,-11415.817382693753,11415.817382693753,0.0005040030687962695
Store_38,-11410.386634290884,11410.386634290884,0.0005037633037606921
Store_39 Dept_4,11388.703609550188,11388.703609550188,0.0005028060082255811
Store_2 Dept_2,11382.81099683393,11382.81099683393,0.0005025458520937281
Store_12 Dept_97,-11381.743964672061,11381.743964672061,0.0005024987431162403
Store_27 Dept_12,-11380.496870140141,11380.496870140141,0.0005024436844682174
Store_44 Dept_52,11369.875931583912,11369.875931583912,0.0005019747749327556
Store_4 Dept_54,-11368.90004081769,11368.90004081769,0.0005019316898058219
Store_44 Dept_83,11360.706031981035,11360.706031981035,0.000501569928097398
Store_33 Dept_59,11355.292189197049,11355.292189197049,0.000501330909437092
Dept_31,-11346.693437599382,11346.693437599382,0.0005009512785225671
Store_36 Dept_83,11339.987863766564,11339.987863766564,0.0005006552305326173
Store_40 Dept_91,11323.932213979851,11323.932213979851,0.0004999463810045679
Store_8 Dept_72,-11308.284811181178,11308.284811181178,0.0004992555553926254
Store_11 Dept_5,11306.419001902032,11306.419001902032,0.0004991731807740629
Store_27 Dept_52,-11305.942016182873,11305.942016182873,0.0004991521220747015
Store_42 Dept_9,-11274.242687013906,11274.242687013906,0.000497752611321826
Dept_52,-11259.421440419997,11259.421440419997,0.0004970982601250348
Store_4 Dept_49,-11255.064398985804,11255.064398985804,0.0004969058987565851
Store_12 Dept_80,-11237.53406100668,11237.53406100668,0.0004961319424254415
Dept_85,-11236.433056965005,11236.433056965005,0.0004960833336051391
Store_22 Dept_91,-11231.903329855308,11231.903329855308,0.0004958833482438141
Store_23 Dept_81,-11231.15887676964,11231.15887676964,0.0004958504809836633
Store_38 Dept_60,11226.928985852215,11226.928985852215,0.0004956637332518463
Store_4 Dept_44,-11222.167213630642,11222.167213630642,0.000495453503205926
Store_4 Dept_36,-11187.009127716034,11187.009127716034,0.0004939012899390224
Store_20 Dept_13,11164.979824252436,11164.979824252436,0.0004929287063581105
Dept_99,-11162.721818172484,11162.721818172484,0.0004928290164317998
Store_23 Dept_46,11156.185270450856,11156.185270450856,0.0004925404308666498
Store_20 Dept_24,-11130.967314389187,11130.967314389187,0.0004914270697451659
Store_38 Dept_83,11128.106425333328,11128.106425333328,0.0004913007628137128
Store_44 Dept_7,-11106.431529151141,11106.431529151141,0.0004903438261507084
Store_36 Dept_96,11056.11120980901,11056.11120980901,0.00048812220727568236
Store_29 Dept_2,-11049.129748242822,11049.129748242822,0.0004878139789696325
Store_40 Dept_40,-11048.188348914588,11048.188348914588,0.0004877724166237673
Store_32 Dept_40,11028.484270688026,11028.484270688026,0.00048690249066392816
Store_42 Dept_72,-11017.358090637203,11017.358090637203,0.00048641127494966
Store_20 Dept_35,-10981.463601144631,10981.463601144631,0.00048482654980465574
Store_20 Dept_3,-10952.886993337317,10952.886993337317,0.00048356490575869295
Store_36 Dept_91,-10952.806364432174,10952.806364432174,0.00048356134602974286
Store_33 Dept_7,-10951.41928447629,10951.41928447629,0.00048350010708985835
Store_2 Dept_54,-10948.608114107154,10948.608114107154,0.0004833759952154777
Store_39 Dept_87,-10940.301352672412,10940.301352672412,0.00048300925553188613
Store_38 Dept_80,10933.68692401336,10933.68692401336,0.00048271723155929265
Store_27,10933.686080358013,10933.686080358013,0.0004827171943122984
Store_39 Dept_23,-10919.010327831002,10919.010327831002,0.00048206926661141194
Store_23 Dept_87,10901.395888596526,10901.395888596526,0.00048129159724865923
Store_4 Dept_5,10876.108922801863,10876.108922801863,0.0004801751893793132
Store_2 Dept_31,-10868.001022586197,10868.001022586197,0.000479817229326765
Store_2 Dept_27,-10855.229869310599,10855.229869310599,0.0004792533888038142
Store_22 Dept_80,-10853.109479582525,10853.109479582525,0.000479159774575926
Store_30 Dept_40,-10846.889264564978,10846.889264564978,0.0004788851549536667
Store_13 Dept_31,-10827.903443621031,10827.903443621031,0.00047804693972136353
Store_26 Dept_94,10822.912964485455,10822.912964485455,0.0004778266123707432
Store_2 Dept_85,-10814.983362416773,10814.983362416773,0.0004774765240990959
Store_4 Dept_97,10811.753588711848,10811.753588711848,0.0004773339310806347
Store_14 Dept_30,-10801.21269627869,10801.21269627869,0.0004768685555445634
Store_20 Dept_6,-10795.587592721595,10795.587592721595,0.0004766202098186261
Store_41 Dept_94,10789.210260855887,10789.210260855887,0.0004763386535600334
Store_35 Dept_80,-10788.515810565908,10788.515810565908,0.0004763079939002349
Dept_30,-10785.705929752488,10785.705929752488,0.00047618393895914387
Store_14 Dept_24,-10781.834379242446,10781.834379242446,0.0004760130117909308
Store_20 Dept_87,10744.720602582578,10744.720602582578,0.0004743744556802182
Store_7 Dept_10,10730.893217795083,10730.893217795083,0.00047376398302349104
Dept_56,-10722.970257702567,10722.970257702567,0.00047341418799202604
Store_13 Dept_54,-10717.73332342253,10717.73332342253,0.0004731829797605222
Store_12 Dept_25,10700.881215419737,10700.881215419737,0.0004724389669698157
Store_14 Dept_33,-10684.934331402037,10684.934331402037,0.0004717349194002704
Store_5 Dept_36,10683.481926352788,10683.481926352788,0.0004716707963876628
Store_44 Dept_85,10667.316522834248,10667.316522834248,0.00047095710128300687
Store_3 Dept_13,-10644.666498331497,10644.666498331497,0.0004699571131546926
Store_5 Dept_27,10641.352480010713,10641.352480010713,0.00046981080077532206
Store_13 Dept_30,-10635.908058030129,10635.908058030129,0.00046957043205759916
Store_10 Dept_54,-10606.943015592253,10606.943015592253,0.0004682916388019682
Store_2 Dept_52,-10606.21757756254,10606.21757756254,0.0004682596110477619
Store_4 Dept_56,-10604.639979920243,10604.639979920243,0.00046818996083995034
Store_1 Dept_72,-10598.091590096667,10598.091590096667,0.0004679008524514647
Store_5,-10597.566110317002,10597.566110317002,0.00046787765276171296
Store_20 Dept_30,-10596.343860082805,10596.343860082805,0.0004678236909779684
Store_8 Dept_92,-10594.439330723182,10594.439330723182,0.00046773960688572305
Store_14 Dept_87,-10594.275250142005,10594.275250142005,0.00046773236280379086
Store_38 Dept_59,10584.764776813952,10584.764776813952,0.000467312479795649
Store_4 Dept_27,-10580.521714293607,10580.521714293607,0.000467125150543642
Store_27 Dept_19,-10579.453892188787,10579.453892188787,0.00046707800669053745
Store_20 Dept_22,-10567.098354168334,10567.098354168334,0.0004665325153892858
Store_13 Dept_36,-10561.457933029724,10561.457933029724,0.000466283493399194
Dept_83,-10556.366087400387,10556.366087400387,0.000466058690764657
Store_44 Dept_98,10542.890313259286,10542.890313259286,0.0004654637415556922
Store_2 Dept_41,-10539.44706612552,10539.44706612552,0.0004653117237838704
Store_5 Dept_54,10521.071445432568,10521.071445432568,0.0004645004486110278
Store_43 Dept_8,-10505.661777345167,10505.661777345167,0.00046382011887686824
Store_42 Dept_97,10504.74683968471,10504.74683968471,0.00046377972480142287
Store_27 Dept_28,-10496.442931916052,10496.442931916052,0.0004634131111058718
Store_12 Dept_7,10496.107609671282,10496.107609671282,0.0004633983067835238
Store_13 Dept_29,-10491.454586559332,10491.454586559332,0.0004631928779606032
Store_27 Dept_59,-10487.34919503016,10487.34919503016,0.00046301162681931834
Store_25 Dept_49,10484.254597775705,10484.254597775705,0.0004628750017787586
Store_20 Dept_44,-10483.781509899572,10483.781509899572,0.00046285411516736773
Store_15 Dept_50,10479.79461012375,10479.79461012375,0.0004626780953823067
Store_5 Dept_35,10464.43234987174,10464.43234987174,0.00046199985868219994
Store_15 Dept_2,-10435.746089661952,10435.746089661952,0.0004607333735332749
Store_3 Dept_54,10431.450279371233,10431.450279371233,0.0004605437154915502
Store_2 Dept_36,-10431.383670662719,10431.383670662719,0.00046054077474781067
Store_13 Dept_83,-10395.745864955546,10395.745864955546,0.00045896738207346657
